,Frame,Num_detections,Yolo_det,Sort_tracks,Sort_track_nums,iou_RFID,read_outs
637,637,3,"[[84, 105, 265, 231, 0.989], [160, 172, 317, 341, 0.8112], [7, 129, 91, 226, 0.7004]]","[[91, 104, 262, 229, 9], [163, 177, 307, 340, 7], [3, 128, 98, 225, 1]]","[9, 7, 1]",{},{}
638,638,3,"[[90, 94, 253, 229, 0.9937], [175, 171, 288, 338, 0.9871], [12, 130, 87, 228, 0.9414]]","[[86, 99, 256, 227, 9], [166, 175, 300, 339, 7], [4, 129, 94, 227, 1]]","[9, 7, 1]",{},{}
639,639,3,"[[12, 127, 83, 233, 0.9905], [170, 172, 288, 331, 0.9816], [84, 95, 257, 230, 0.9724]]","[[82, 96, 255, 228, 9], [166, 173, 295, 335, 7], [5, 129, 90, 229, 1]]","[9, 7, 1]",{},{}
640,640,3,"[[75, 108, 257, 231, 0.9954], [8, 129, 88, 228, 0.8515], [160, 176, 313, 350, 0.0412]]","[[77, 102, 253, 231, 9], [166, 177, 302, 344, 7], [6, 129, 89, 228, 1]]","[9, 7, 1]",{},{}
641,641,2,"[[9, 131, 88, 225, 0.9992], [66, 121, 260, 229, 0.9979]]","[[71, 110, 253, 233, 9], [167, 180, 304, 347, 7], [7, 129, 89, 227, 1]]","[9, 7, 1]",{},{}
642,642,3,"[[52, 129, 233, 217, 1.0], [9, 135, 87, 225, 0.9984], [161, 152, 271, 356, 0.997]]","[[56, 117, 238, 228, 9], [156, 168, 285, 345, 7], [7, 131, 88, 227, 1]]","[9, 7, 1]",{},{}
643,643,2,"[[48, 124, 222, 217, 0.9999], [158, 164, 272, 360, 0.9916]]","[[47, 118, 227, 224, 9], [154, 170, 279, 352, 7], [7, 131, 88, 227, 1]]","[9, 7, 1]",{},{}
644,644,2,"[[52, 130, 211, 218, 1.0], [151, 163, 274, 363, 0.9902]]","[[44, 123, 217, 223, 9], [151, 169, 275, 356, 7]]","[9, 7]",{},{}
645,645,3,"[[178, 164, 277, 358, 0.9793], [7, 136, 97, 225, 0.6606], [57, 119, 223, 241, 0.0849]]","[[48, 124, 221, 230, 9], [163, 168, 281, 357, 7], [9, 133, 93, 226, 1]]","[9, 7, 1]",{},{}
646,646,2,"[[36, 140, 165, 239, 0.7535], [177, 179, 283, 347, 0.5334]]","[[30, 134, 190, 237, 9], [170, 171, 284, 355, 7], [9, 134, 93, 226, 1]]","[9, 7, 1]",{},{}
647,647,2,"[[6, 131, 99, 232, 0.731], [176, 187, 307, 359, 0.6716]]","[[24, 136, 182, 238, 9], [177, 180, 296, 360, 7], [8, 133, 95, 229, 1]]","[9, 7, 1]",{},{}
648,648,2,"[[31, 139, 163, 251, 0.9048], [183, 193, 295, 389, 0.5781]]","[[22, 141, 171, 246, 9], [179, 192, 297, 376, 7], [8, 133, 96, 229, 1]]","[9, 7, 1]",{},{}
649,649,2,"[[8, 128, 89, 231, 0.9977], [189, 198, 301, 317, 0.5519]]","[[15, 143, 163, 247, 9], [184, 186, 302, 350, 7], [6, 130, 91, 229, 1]]","[9, 7, 1]",{},{}
650,650,2,"[[1, 122, 95, 228, 0.9793], [185, 210, 306, 378, 0.8006]]","[[185, 202, 304, 368, 7], [4, 126, 92, 227, 1]]","[7, 1]",{},{}
651,651,2,"[[12, 124, 87, 205, 0.8414], [183, 209, 305, 378, 0.7703]]","[[185, 208, 304, 375, 7], [6, 121, 91, 216, 1]]","[7, 1]",{},{}
652,652,2,"[[4, 113, 89, 212, 0.9938], [181, 208, 304, 375, 0.6636]]","[[183, 209, 304, 376, 7], [5, 116, 89, 212, 1]]","[7, 1]",{},{}
653,653,3,"[[12, 103, 96, 197, 0.9006], [181, 206, 307, 374, 0.7454], [28, 186, 102, 283, 0.0679]]","[[183, 208, 305, 375, 7], [9, 106, 93, 202, 1]]","[7, 1]",{},{}
654,654,3,"[[175, 200, 311, 382, 0.882], [32, 128, 146, 215, 0.6452], [26, 181, 104, 293, 0.1502]]","[[25, 182, 104, 291, 10], [180, 206, 307, 378, 7], [9, 104, 93, 200, 1]]","[10, 7, 1]",{},{}
655,655,2,"[[32, 123, 149, 209, 0.9031], [170, 218, 315, 369, 0.3575]]","[[32, 122, 148, 209, 11], [21, 180, 108, 298, 10], [177, 211, 309, 376, 7]]","[11, 10, 7]",{},{}
656,656,3,"[[181, 224, 317, 366, 0.5391], [30, 115, 138, 206, 0.1353], [7, 185, 101, 291, 0.0521]]","[[28, 116, 140, 204, 11], [9, 181, 98, 294, 10], [180, 216, 314, 374, 7]]","[11, 10, 7]",{},{}
657,657,2,"[[179, 218, 313, 372, 0.5801], [33, 112, 146, 202, 0.5563]]","[[31, 112, 144, 201, 11], [2, 180, 95, 297, 10], [180, 217, 313, 374, 7]]","[11, 10, 7]",{},{}
658,658,3,"[[11, 182, 116, 256, 0.9806], [190, 205, 304, 342, 0.5465], [34, 96, 132, 205, 0.379]]","[[28, 103, 139, 198, 11], [14, 175, 108, 267, 10], [182, 205, 311, 358, 7]]","[11, 10, 7]",{},{}
659,659,2,"[[22, 171, 115, 247, 0.9289], [189, 183, 300, 352, 0.6217]]","[[26, 97, 137, 193, 11], [20, 168, 112, 253, 10], [183, 194, 307, 351, 7]]","[11, 10, 7]",{},{}
660,660,2,"[[23, 166, 117, 250, 0.9223], [186, 208, 314, 381, 0.5515]]","[[22, 165, 115, 249, 10], [186, 206, 311, 367, 7]]","[10, 7]",{},{}
661,661,2,"[[19, 167, 114, 251, 0.9831], [189, 202, 303, 390, 0.753]]","[[21, 164, 114, 248, 10], [185, 209, 308, 377, 7]]","[10, 7]",{},{}
662,662,2,"[[24, 167, 115, 252, 0.9646], [192, 197, 299, 397, 0.5882]]","[[22, 165, 115, 249, 10], [186, 208, 305, 383, 7]]","[10, 7]",{},{}
663,663,2,"[[185, 198, 304, 397, 0.871], [22, 168, 110, 249, 0.7627]]","[[22, 165, 112, 248, 10], [185, 206, 305, 388, 7]]","[10, 7]",{},{}
664,664,2,"[[188, 194, 303, 398, 0.6662], [25, 165, 115, 251, 0.4473]]","[[24, 164, 114, 248, 10], [186, 203, 304, 390, 7]]","[10, 7]",{},{}
665,665,2,"[[185, 197, 306, 396, 0.8437], [18, 164, 110, 249, 0.7085]]","[[20, 163, 111, 247, 10], [185, 201, 305, 392, 7]]","[10, 7]",{},{}
666,666,2,"[[23, 166, 115, 251, 0.8848], [183, 199, 309, 396, 0.8432]]","[[22, 164, 113, 248, 10], [185, 201, 306, 394, 7]]","[10, 7]",{},{}
667,667,2,"[[183, 200, 309, 394, 0.6604], [24, 165, 114, 251, 0.6209]]","[[23, 164, 114, 248, 10], [184, 201, 307, 394, 7]]","[10, 7]",{},{}
668,668,2,"[[23, 154, 140, 243, 0.8525], [184, 197, 308, 397, 0.7921]]","[[27, 157, 126, 244, 10], [184, 199, 307, 395, 7]]","[10, 7]",{},{}
669,669,2,"[[23, 155, 140, 245, 0.9249], [185, 197, 306, 395, 0.9193]]","[[28, 155, 132, 243, 10], [184, 198, 307, 395, 7]]","[10, 7]",{},{}
670,670,2,"[[24, 154, 141, 243, 0.8876], [182, 199, 309, 392, 0.8489]]","[[27, 153, 136, 242, 10], [183, 198, 307, 394, 7]]","[10, 7]",{},{}
671,671,2,"[[183, 200, 306, 394, 0.8906], [25, 156, 141, 248, 0.6919]]","[[27, 154, 138, 245, 10], [183, 199, 306, 394, 7]]","[10, 7]",{},{}
672,672,2,"[[184, 195, 311, 397, 0.8812], [17, 162, 118, 247, 0.2773]]","[[19, 157, 127, 246, 10], [184, 197, 309, 395, 7]]","[10, 7]",{},{}
673,673,2,"[[197, 188, 304, 400, 0.6957], [19, 158, 143, 241, 0.4927]]","[[21, 156, 135, 243, 10], [189, 194, 309, 395, 7]]","[10, 7]",{},{}
674,674,2,"[[201, 191, 300, 396, 0.5957], [13, 157, 150, 236, 0.2201]]","[[20, 154, 141, 239, 10], [192, 193, 307, 395, 7]]","[10, 7]",{},{}
675,675,2,"[[8, 153, 156, 238, 0.7192], [196, 201, 304, 383, 0.549]]","[[17, 152, 146, 238, 10], [193, 194, 306, 391, 7]]","[10, 7]",{},{}
676,676,2,"[[51, 114, 193, 232, 0.7834], [189, 199, 305, 384, 0.566]]","[[40, 132, 176, 228, 10], [191, 195, 305, 388, 7]]","[10, 7]",{},{}
677,677,2,"[[51, 111, 193, 230, 0.7401], [190, 213, 311, 374, 0.4043]]","[[48, 121, 188, 224, 10], [191, 201, 307, 384, 7]]","[10, 7]",{},{}
678,678,2,"[[180, 203, 311, 386, 0.7533], [49, 103, 193, 228, 0.3287]]","[[49, 112, 192, 221, 10], [186, 202, 307, 385, 7]]","[10, 7]",{},{}
679,679,2,"[[9, 136, 91, 243, 0.7071], [183, 207, 311, 381, 0.3334]]","[[53, 107, 197, 218, 10], [185, 203, 308, 384, 7]]","[10, 7]",{},{}
680,680,2,"[[13, 115, 93, 249, 0.9165], [186, 201, 312, 381, 0.4348]]","[[10, 119, 95, 244, 12], [186, 201, 310, 382, 7]]","[12, 7]",{},{}
681,681,2,"[[33, 109, 208, 211, 0.9824], [188, 196, 314, 372, 0.9777]]","[[9, 106, 102, 242, 12], [43, 104, 201, 213, 10], [187, 196, 312, 376, 7]]","[12, 10, 7]",{},{}
682,682,2,"[[47, 120, 202, 206, 0.9988], [182, 183, 302, 357, 0.9466]]","[[45, 110, 204, 211, 10], [183, 186, 306, 364, 7]]","[10, 7]",{},{}
683,683,3,"[[7, 114, 81, 237, 0.9936], [180, 188, 302, 355, 0.8365], [74, 113, 246, 238, 0.0962]]","[[5, 115, 82, 235, 12], [66, 114, 231, 224, 10], [180, 184, 303, 360, 7]]","[12, 10, 7]",{},{}
684,684,3,"[[7, 110, 81, 239, 0.9994], [177, 190, 305, 354, 0.8614], [78, 114, 257, 238, 0.4111]]","[[5, 112, 81, 235, 12], [77, 115, 248, 230, 10], [179, 185, 303, 357, 7]]","[12, 10, 7]",{},{}
685,685,3,"[[79, 122, 248, 223, 0.9974], [7, 98, 68, 230, 0.9924], [186, 186, 301, 357, 0.6747]]","[[3, 104, 73, 228, 12], [79, 116, 251, 227, 10], [181, 185, 303, 357, 7]]","[12, 10, 7]",{},{}
686,686,3,"[[66, 123, 259, 209, 0.9999], [6, 100, 66, 203, 0.982], [159, 208, 306, 354, 0.7057]]","[[3, 98, 68, 211, 12], [75, 115, 255, 219, 10], [171, 195, 300, 358, 7]]","[12, 10, 7]",{},{}
687,687,3,"[[86, 122, 264, 214, 1.0], [0, 100, 82, 214, 0.9986], [153, 211, 306, 365, 0.902]]","[[3, 97, 73, 212, 12], [83, 116, 263, 217, 10], [163, 203, 299, 364, 7]]","[12, 10, 7]",{},{}
688,688,3,"[[93, 120, 271, 212, 1.0], [6, 90, 84, 200, 0.9907], [145, 264, 293, 356, 0.8937]]","[[6, 90, 78, 203, 12], [90, 116, 271, 215, 10], [151, 232, 294, 369, 7]]","[12, 10, 7]",{},{}
689,689,3,"[[108, 121, 307, 215, 1.0], [10, 91, 84, 201, 0.9949], [132, 215, 300, 374, 0.9381]]","[[9, 89, 81, 200, 12], [106, 117, 293, 215, 10], [142, 225, 293, 368, 7]]","[12, 10, 7]",{},{}
690,690,3,"[[223, 135, 430, 238, 0.9958], [11, 85, 86, 214, 0.9883], [106, 215, 292, 389, 0.9765]]","[[10, 88, 84, 204, 12], [112, 116, 301, 214, 10], [124, 224, 285, 377, 7]]","[12, 10, 7]",{},{}
691,691,3,"[[343, 148, 488, 254, 0.9998], [15, 79, 94, 209, 0.9983], [21, 274, 242, 393, 0.974]]","[[14, 83, 89, 204, 12], [120, 225, 282, 378, 7]]","[12, 7]",{},{}
692,692,3,"[[16, 79, 92, 208, 0.9997], [394, 177, 505, 270, 0.999], [26, 284, 249, 393, 0.8663]]","[[28, 282, 246, 394, 15], [392, 178, 506, 268, 14], [15, 80, 91, 204, 12]]","[15, 14, 12]",{},{}
693,693,3,"[[14, 77, 95, 209, 0.9994], [36, 262, 190, 400, 0.9866], [414, 196, 502, 281, 0.9325]]","[[21, 274, 208, 389, 15], [413, 200, 505, 277, 14], [15, 78, 93, 204, 12]]","[15, 14, 12]",{},{}
694,694,3,"[[12, 61, 91, 203, 0.9993], [426, 204, 510, 295, 0.9973], [4, 271, 221, 397, 0.9854]]","[[8, 271, 211, 394, 15], [427, 212, 510, 288, 14], [13, 68, 92, 200, 12]]","[15, 14, 12]",{},{}
695,695,3,"[[6, 68, 93, 186, 0.9999], [28, 263, 179, 400, 0.9997], [423, 207, 509, 290, 0.9891]]","[[11, 270, 193, 392, 15], [429, 215, 509, 288, 14], [10, 64, 91, 192, 12]]","[15, 14, 12]","{0: [0.0, 0.0, 0.3736842105263158]}",{0: '2018121360'}
696,696,3,"[[6, 71, 90, 188, 0.9999], [29, 262, 172, 400, 0.9993], [428, 203, 503, 285, 0.9985]]","[[14, 269, 182, 392, 15], [431, 213, 505, 283, 14], [7, 65, 90, 190, 12]]","[15, 14, 12]",{},{}
697,697,3,"[[5, 70, 87, 190, 1.0], [33, 264, 178, 400, 0.9996], [428, 198, 504, 291, 0.9972]]","[[22, 269, 180, 393, 15], [432, 210, 504, 284, 14], [5, 66, 88, 189, 12]]","[15, 14, 12]",{},{}
698,698,3,"[[7, 72, 92, 184, 1.0], [35, 266, 188, 400, 0.9983], [422, 207, 509, 289, 0.9882]]","[[28, 269, 184, 394, 15], [430, 211, 504, 286, 14], [7, 66, 90, 187, 12]]","[15, 14, 12]",{},{}
699,699,3,"[[4, 74, 88, 177, 0.9998], [34, 269, 190, 400, 0.998], [423, 207, 508, 290, 0.9908]]","[[32, 270, 186, 396, 15], [429, 212, 504, 287, 14], [5, 67, 88, 182, 12]]","[15, 14, 12]",{},{}
700,700,3,"[[8, 76, 81, 178, 0.9969], [34, 267, 190, 400, 0.9967], [423, 207, 508, 291, 0.9898]]","[[33, 270, 187, 396, 15], [428, 212, 505, 288, 14], [5, 69, 85, 180, 12]]","[15, 14, 12]",{},{}
701,701,3,"[[9, 77, 89, 184, 0.9985], [423, 206, 507, 290, 0.9964], [35, 265, 190, 400, 0.9959]]","[[34, 268, 187, 396, 15], [427, 211, 504, 288, 14], [7, 72, 87, 182, 12]]","[15, 14, 12]",{},{}
702,702,3,"[[9, 79, 86, 177, 0.9982], [424, 206, 506, 289, 0.9981], [33, 266, 188, 400, 0.992]]","[[33, 268, 186, 397, 15], [427, 210, 504, 287, 14], [7, 74, 86, 180, 12]]","[15, 14, 12]",{},{}
703,703,3,"[[11, 87, 81, 170, 0.9929], [426, 199, 501, 290, 0.9879], [15, 268, 208, 400, 0.9865]]","[[28, 268, 192, 398, 15], [427, 207, 502, 286, 14], [8, 77, 84, 176, 12]]","[15, 14, 12]",{},{}
704,704,3,"[[32, 263, 181, 400, 0.9937], [422, 206, 506, 290, 0.9918], [2, 90, 99, 181, 0.9647]]","[[27, 266, 187, 397, 15], [426, 208, 502, 287, 14], [8, 83, 90, 180, 12]]","[15, 14, 12]",{},{}
705,705,3,"[[425, 196, 501, 293, 0.9966], [31, 260, 179, 400, 0.996], [3, 92, 105, 182, 0.9924]]","[[27, 264, 183, 397, 15], [426, 204, 501, 287, 14], [8, 87, 96, 182, 12]]","[15, 14, 12]",{},{}
706,706,3,"[[0, 93, 107, 190, 0.9979], [31, 259, 183, 400, 0.9956], [425, 197, 503, 292, 0.9952]]","[[28, 262, 183, 397, 15], [426, 202, 502, 288, 14], [6, 91, 99, 186, 12]]","[15, 14, 12]",{},{}
707,707,3,"[[37, 253, 184, 397, 0.9982], [423, 206, 505, 292, 0.9671], [0, 96, 88, 199, 0.9134]]","[[32, 258, 184, 394, 15], [426, 205, 502, 290, 14], [1, 95, 93, 193, 12]]","[15, 14, 12]",{},{}
708,708,3,"[[50, 251, 222, 400, 0.9972], [424, 201, 500, 288, 0.9837], [0, 94, 97, 203, 0.9654]]","[[31, 257, 183, 393, 15], [425, 204, 500, 288, 14], [1, 96, 94, 197, 12], [51, 249, 221, 401, 7]]","[15, 14, 12, 7]",{},{}
709,709,3,"[[47, 263, 217, 393, 0.9932], [424, 208, 509, 292, 0.87], [2, 97, 96, 201, 0.7737]]","[[426, 207, 504, 290, 14], [1, 97, 95, 199, 12], [46, 256, 217, 398, 7]]","[14, 12, 7]",{},{}
710,710,3,"[[44, 263, 237, 400, 0.9949], [423, 208, 507, 290, 0.9528], [0, 97, 99, 203, 0.7892]]","[[426, 208, 504, 290, 14], [1, 98, 96, 201, 12], [47, 260, 225, 400, 7]]","[14, 12, 7]",{},{}
711,711,3,"[[40, 265, 224, 394, 0.9944], [423, 207, 507, 290, 0.9768], [1, 93, 101, 224, 0.8963]]","[[425, 208, 504, 289, 14], [1, 100, 99, 211, 12], [42, 262, 222, 398, 7]]","[14, 12, 7]",{},{}
712,712,3,"[[27, 268, 230, 397, 0.997], [0, 101, 101, 219, 0.9105], [426, 210, 506, 292, 0.7622]]","[[426, 210, 505, 291, 14], [1, 102, 99, 215, 12], [35, 265, 222, 399, 7]]","[14, 12, 7]",{},{}
713,713,3,"[[30, 261, 181, 400, 0.9924], [0, 101, 102, 219, 0.9737], [423, 211, 506, 292, 0.7367]]","[[30, 261, 180, 397, 15], [425, 211, 504, 291, 14], [0, 102, 100, 217, 12], [31, 266, 219, 400, 7]]","[15, 14, 12, 7]",{},{}
714,714,3,"[[0, 102, 101, 217, 0.997], [425, 207, 505, 292, 0.9652], [4, 271, 220, 391, 0.8614]]","[[29, 261, 179, 397, 15], [425, 210, 504, 290, 14], [0, 102, 100, 217, 12], [15, 267, 213, 396, 7]]","[15, 14, 12, 7]",{},{}
715,715,3,"[[0, 102, 102, 217, 0.9903], [30, 273, 238, 396, 0.9146], [423, 209, 507, 291, 0.8749]]","[[425, 210, 504, 290, 14], [0, 102, 101, 217, 12], [25, 270, 226, 397, 7]]","[14, 12, 7]",{},{}
716,716,3,"[[0, 102, 103, 215, 0.9933], [0, 269, 214, 396, 0.9788], [423, 211, 507, 289, 0.727]]","[[425, 210, 505, 289, 14], [0, 101, 102, 216, 12], [10, 269, 215, 397, 7]]","[14, 12, 7]",{},{}
717,717,3,"[[0, 101, 104, 218, 0.9866], [10, 265, 211, 400, 0.9569], [426, 216, 507, 289, 0.7651]]","[[426, 213, 505, 290, 14], [0, 101, 103, 217, 12], [8, 268, 212, 397, 7]]","[14, 12, 7]",{},{}
718,718,3,"[[3, 260, 198, 396, 0.9897], [0, 102, 102, 217, 0.9867], [424, 212, 508, 290, 0.907]]","[[426, 213, 506, 289, 14], [0, 101, 102, 217, 12], [1, 264, 203, 395, 7]]","[14, 12, 7]",{},{}
719,719,3,"[[7, 244, 187, 398, 0.9977], [0, 102, 103, 218, 0.9496], [421, 210, 509, 288, 0.9268]]","[[424, 211, 506, 288, 14], [0, 102, 103, 218, 12], [0, 255, 195, 392, 7]]","[14, 12, 7]",{},{}
720,720,3,"[[7, 243, 186, 397, 0.9936], [0, 102, 102, 218, 0.9887], [425, 209, 507, 290, 0.9461]]","[[425, 211, 506, 288, 14], [0, 102, 102, 218, 12], [0, 250, 191, 392, 7]]","[14, 12, 7]",{},{}
721,721,3,"[[0, 103, 98, 216, 0.9885], [424, 199, 501, 290, 0.9454], [10, 244, 189, 400, 0.9244]]","[[423, 206, 503, 286, 14], [-1, 102, 100, 217, 12], [2, 249, 191, 394, 7]]","[14, 12, 7]",{},{}
722,722,3,"[[1, 104, 97, 214, 0.9808], [420, 199, 502, 281, 0.7661], [11, 243, 182, 400, 0.4553]]","[[422, 202, 501, 282, 14], [0, 102, 99, 216, 12], [3, 247, 187, 395, 7]]","[14, 12, 7]",{},{}
723,723,3,"[[0, 101, 102, 217, 0.963], [2, 244, 186, 400, 0.7253], [421, 199, 501, 282, 0.6482]]","[[421, 200, 501, 281, 14], [0, 101, 100, 216, 12], [1, 246, 185, 396, 7]]","[14, 12, 7]",{},{}
724,724,3,"[[0, 101, 101, 217, 0.9668], [419, 199, 502, 281, 0.8245], [9, 235, 190, 400, 0.8219]]","[[420, 200, 500, 280, 14], [0, 101, 101, 217, 12], [4, 241, 188, 396, 7]]","[14, 12, 7]",{},{}
725,725,3,"[[0, 103, 102, 216, 0.9952], [420, 202, 502, 281, 0.6585], [12, 235, 180, 400, 0.5169]]","[[420, 201, 500, 280, 14], [0, 102, 101, 217, 12], [5, 239, 185, 396, 7]]","[14, 12, 7]",{},{}
726,726,4,"[[0, 103, 104, 215, 0.9944], [425, 212, 508, 292, 0.7051], [8, 236, 181, 396, 0.0807], [2, 187, 68, 289, 0.0475]]","[[424, 208, 504, 287, 14], [0, 102, 102, 216, 12], [4, 237, 183, 395, 7]]","[14, 12, 7]",{},{}
727,727,3,"[[0, 101, 107, 218, 0.9924], [426, 208, 504, 292, 0.9706], [21, 235, 184, 394, 0.1048]]","[[425, 209, 504, 289, 14], [0, 101, 104, 217, 12], [11, 235, 185, 394, 7]]","[14, 12, 7]",{},{}
728,728,3,"[[0, 99, 106, 220, 0.99], [2, 186, 89, 317, 0.977], [425, 213, 508, 288, 0.8011]]","[[2, 185, 88, 317, 16], [426, 211, 505, 289, 14], [0, 101, 105, 218, 12], [9, 235, 184, 393, 7]]","[16, 14, 12, 7]",{},{}
729,729,3,"[[2, 99, 104, 217, 0.9927], [425, 214, 508, 288, 0.8098], [28, 226, 179, 400, 0.5322]]","[[3, 185, 98, 330, 16], [426, 212, 506, 289, 14], [0, 99, 105, 217, 12], [18, 231, 185, 394, 7]]","[16, 14, 12, 7]",{},{}
730,730,3,"[[1, 99, 103, 217, 0.9916], [420, 214, 510, 286, 0.5953], [41, 175, 151, 400, 0.2995]]","[[424, 213, 506, 287, 14], [0, 99, 104, 217, 12], [21, 208, 173, 383, 7]]","[14, 12, 7]",{},{}
731,731,3,"[[2, 99, 103, 218, 0.9892], [43, 177, 165, 400, 0.7701], [422, 214, 509, 287, 0.6772]]","[[424, 213, 507, 287, 14], [0, 99, 104, 217, 12], [29, 197, 173, 383, 7]]","[14, 12, 7]",{},{}
732,732,3,"[[1, 100, 102, 218, 0.9922], [42, 172, 165, 400, 0.8778], [420, 208, 508, 296, 0.8594]]","[[422, 212, 506, 290, 14], [0, 99, 103, 218, 12], [32, 188, 171, 384, 7]]","[14, 12, 7]",{},{}
733,733,3,"[[413, 209, 508, 295, 0.9725], [0, 101, 101, 219, 0.9722], [45, 184, 165, 396, 0.9522]]","[[418, 212, 505, 291, 14], [0, 100, 102, 218, 12], [36, 188, 170, 387, 7]]","[14, 12, 7]",{},{}
734,734,3,"[[42, 152, 162, 390, 0.9969], [414, 209, 512, 296, 0.9933], [0, 102, 101, 215, 0.9915]]","[[417, 211, 507, 293, 14], [0, 100, 101, 217, 12], [37, 171, 167, 380, 7]]","[14, 12, 7]",{},{}
735,735,3,"[[0, 102, 104, 218, 0.9985], [412, 208, 512, 296, 0.9975], [46, 175, 161, 392, 0.9927]]","[[415, 210, 508, 293, 14], [0, 101, 102, 218, 12], [39, 174, 166, 385, 7]]","[14, 12, 7]",{},{}
736,736,3,"[[2, 103, 99, 215, 0.9997], [44, 171, 160, 398, 0.9969], [416, 210, 509, 298, 0.9528]]","[[416, 211, 508, 295, 14], [0, 101, 101, 217, 12], [40, 174, 164, 389, 7]]","[14, 12, 7]",{},{}
737,737,3,"[[0, 102, 105, 217, 0.9988], [58, 127, 146, 400, 0.9331], [429, 204, 505, 285, 0.8838]]","[[421, 206, 509, 289, 14], [0, 101, 103, 217, 12], [44, 156, 159, 382, 7]]","[14, 12, 7]",{},{}
738,738,3,"[[42, 154, 165, 383, 0.9994], [0, 104, 104, 215, 0.9991], [427, 201, 505, 288, 0.9158]]","[[423, 203, 508, 287, 14], [0, 102, 103, 216, 12], [44, 154, 161, 381, 7]]","[14, 12, 7]",{},{}
739,739,3,"[[0, 103, 107, 216, 0.998], [50, 138, 162, 388, 0.9973], [427, 199, 506, 287, 0.9942]]","[[424, 201, 507, 286, 14], [0, 102, 105, 216, 12], [46, 147, 162, 380, 7]]","[14, 12, 7]",{},{}
740,740,3,"[[0, 102, 108, 218, 0.9985], [427, 197, 508, 291, 0.996], [61, 116, 157, 387, 0.9866]]","[[426, 200, 508, 287, 14], [0, 102, 106, 217, 12], [52, 133, 162, 375, 7]]","[14, 12, 7]",{},{}
741,741,3,"[[1, 101, 104, 220, 0.9996], [427, 195, 508, 292, 0.9996], [62, 128, 166, 370, 0.9911]]","[[426, 198, 508, 288, 14], [0, 102, 105, 218, 12], [57, 128, 166, 370, 7]]","[14, 12, 7]",{},{}
742,742,3,"[[1, 102, 105, 219, 0.9993], [429, 196, 507, 290, 0.9992], [46, 135, 199, 352, 0.998]]","[[427, 197, 508, 288, 14], [0, 102, 105, 218, 12], [58, 127, 179, 361, 7]]","[14, 12, 7]",{},{}
743,743,3,"[[427, 191, 506, 292, 0.9999], [48, 124, 200, 357, 0.9993], [0, 103, 106, 217, 0.999]]","[[427, 195, 507, 288, 14], [0, 102, 105, 218, 12], [57, 123, 187, 357, 7]]","[14, 12, 7]",{},{}
744,744,3,"[[426, 192, 506, 290, 0.9999], [0, 104, 104, 217, 0.9993], [53, 131, 207, 348, 0.9993]]","[[426, 194, 506, 288, 14], [0, 102, 104, 218, 12], [59, 124, 196, 352, 7]]","[14, 12, 7]",{},{}
745,745,3,"[[423, 193, 506, 290, 0.9997], [2, 104, 103, 217, 0.9995], [65, 133, 220, 345, 0.9988]]","[[424, 193, 505, 288, 14], [0, 103, 104, 217, 12], [67, 125, 208, 349, 7]]","[14, 12, 7]",{},{}
746,746,3,"[[68, 128, 228, 332, 0.9997], [1, 105, 103, 217, 0.9993], [424, 194, 505, 289, 0.9991]]","[[424, 193, 505, 288, 14], [0, 103, 103, 217, 12], [71, 122, 218, 340, 7]]","[14, 12, 7]",{},{}
747,747,3,"[[90, 104, 237, 318, 0.9999], [423, 193, 505, 291, 0.9992], [2, 105, 104, 217, 0.999]]","[[423, 193, 504, 289, 14], [1, 104, 104, 217, 12], [84, 108, 231, 325, 7]]","[14, 12, 7]",{},{}
748,748,3,"[[98, 86, 240, 297, 0.9999], [427, 193, 506, 290, 0.9998], [3, 108, 101, 214, 0.9995]]","[[425, 193, 505, 289, 14], [1, 105, 103, 216, 12], [93, 90, 239, 306, 7]]","[14, 12, 7]",{},{}
749,749,3,"[[424, 192, 505, 293, 0.9994], [2, 103, 105, 216, 0.9977], [125, 79, 243, 263, 0.9927]]","[[424, 193, 505, 290, 14], [1, 104, 104, 216, 12], [110, 74, 248, 282, 7]]","[14, 12, 7]",{},{}
750,750,3,"[[424, 194, 507, 290, 0.9994], [2, 104, 102, 217, 0.9992], [119, 59, 264, 228, 0.2838]]","[[424, 193, 505, 290, 14], [1, 104, 103, 216, 12], [118, 54, 259, 251, 7]]","[14, 12, 7]",{},{}
751,751,3,"[[423, 194, 504, 289, 0.9995], [1, 102, 104, 217, 0.9988], [143, 55, 290, 228, 0.6129]]","[[423, 193, 504, 289, 14], [1, 103, 103, 216, 12], [137, 47, 280, 237, 7]]","[14, 12, 7]",{},{}
752,752,3,"[[425, 195, 506, 289, 0.9996], [0, 102, 104, 218, 0.9983], [151, 52, 287, 218, 0.8714]]","[[424, 194, 505, 289, 14], [0, 102, 103, 217, 12], [147, 42, 288, 226, 7]]","[14, 12, 7]",{},{}
753,753,3,"[[0, 102, 106, 217, 0.9995], [424, 195, 505, 289, 0.9989], [148, 53, 288, 209, 0.696]]","[[424, 194, 504, 289, 14], [0, 102, 104, 216, 12], [149, 41, 291, 216, 7]]","[14, 12, 7]",{},{}
754,754,3,"[[0, 102, 107, 216, 0.999], [422, 194, 506, 289, 0.9989], [165, 35, 273, 203, 0.5507]]","[[423, 194, 504, 288, 14], [0, 101, 105, 216, 12], [155, 32, 287, 206, 7]]","[14, 12, 7]",{},{}
